tau,coherence,info_flow,entropy,correlation_length,mean_K,mean_Phi
1.0,-0.13218785533444427,0.13455094369572682,5.711248345722406,1.0,0.0018490975318433004,0.05755699762946999
2.0,-0.12133999265124441,0.25421296011212224,5.597669255053451,1.0,0.004039312499340869,0.052659988454744885
3.0,-0.11173911582385235,0.3641632569077121,5.505948119940233,1.0,0.005958891676897855,0.04830489275682869
4.0,-0.10318190985888562,0.4640579254575771,5.424735884634314,1.0,0.007638296411213149,0.04446435466752391
5.0,-0.09552189466689037,0.5523684931667331,5.360922005206495,1.0,0.009106048295689291,0.041261572973487703
6.0,-0.08867106126443536,0.6293612164286045,5.3084408103988014,1.0,0.010394757995427982,0.038441811306002875
7.0,-0.08252676414224963,0.6955233676096126,5.265416718374319,1.0,0.01152582167800028,0.03605556922303445
8.0,-0.07700753334515911,0.7511433595207453,5.230976051047047,1.0,0.01252198954570817,0.03388531946127637
9.0,-0.07204224228774034,0.7985684381676275,5.202091636970031,1.0,0.013396566916862224,0.03197409068661612
10.0,-0.06754567949213672,0.8381646517924846,5.184557937153079,1.0,0.014164150767178703,0.030339570241492336
11.0,-0.06347914577691036,0.8714573887415089,5.167815445999881,1.0,0.014839557828619475,0.028900734745991193
12.0,-0.05974310735782043,0.8977974177074791,5.14313040918385,1.0,0.015433863053294975,0.02765611520261714
13.0,-0.056343436774515455,0.918801471282417,5.133996260672204,1.0,0.015957704149176105,0.026579746869395265
14.0,-0.053261230165639606,0.9357234700850319,5.111640108534448,1.0,0.01642030931874642,0.025731768780314437
15.0,-0.050469939104640586,0.9490863120647837,5.097510138646047,1.0,0.016832988497781767,0.024876265495567946
16.0,-0.047878407670541114,0.9592357782479687,5.08698396942395,1.0,0.01719721614984457,0.024150654323887896
17.0,-0.04552040114071279,0.9669185425823468,5.070119589385295,1.0,0.017519910750900213,0.023564828849796743
18.0,-0.043378078958947866,0.9727939511848491,5.048645486575728,1.0,0.017808140037241838,0.023227525157189455
19.0,-0.04136087146498627,0.9769110669332978,5.031707197865193,1.0,0.018073070117544873,0.022535918355662106
20.0,-0.039535327227262704,0.9799112243495257,5.024283532693011,1.0,0.018301361874764745,0.02203155711848414
21.0,-0.03786248954736317,0.9814478536347536,5.002681452922733,1.0,0.018501799223062755,0.021674575466965232
22.0,-0.036276051537606074,0.9828018868130888,4.9828800654496055,1.0,0.018681256395851817,0.021553203304877214
23.0,-0.03484728712537648,0.9836561439171922,4.9614725769438355,1.0,0.018849899101945716,0.02132163218998908
24.0,-0.03351669002672625,0.9841892945352875,4.941333389546411,1.0,0.01900369307566875,0.02118819328192335
25.0,-0.03226533721911958,0.9838523991212493,4.922435864855614,1.0,0.019147078891343813,0.020952677006561456
26.0,-0.03108212028130775,0.9840978068402105,4.896764597675896,1.0,0.019276331699597454,0.020673432427102213
27.0,-0.029983475150087674,0.9835901108735502,4.874991645822044,1.0,0.01939019925536207,0.0204801087154931
28.0,-0.0289461843821589,0.9830761449343896,4.843969713696891,1.0,0.019492647257367164,0.0204264149932892
29.0,-0.027978663093989768,0.9827083391794217,4.829906553978019,1.0,0.019589653490981136,0.02032549253721338
30.0,-0.027036055122341772,0.982118463152683,4.803559016875806,1.0,0.019679509842449545,0.02034267827273703
31.0,-0.026123335117829508,0.9817542399240867,4.782655975809671,1.0,0.019767175837852473,0.02004963113552413
32.0,-0.025269423636732215,0.9812119325248675,4.753772322886918,1.0,0.019840305809447515,0.019920763601199896
33.0,-0.024442798579497087,0.9810677355057076,4.719664791784732,1.0,0.019905966397709106,0.01999448549910049
34.0,-0.023639258277485208,0.9808354748623729,4.696323700267257,1.0,0.019972518265427515,0.019892480404986566
35.0,-0.022891493298788687,0.9802026448454711,4.674006484546329,1.0,0.020032886709585272,0.019796177192101493
36.0,-0.022167511540853526,0.9796785526415863,4.647409968513905,1.0,0.02008750547855067,0.019734649380666214
37.0,-0.021454566758330358,0.9792964013754172,4.624026991850984,1.0,0.020137958509847016,0.019808615948981013
38.0,-0.02078147218742635,0.9794872537544891,4.589638303717979,1.0,0.02018980000761616,0.019858571947550835
39.0,-0.020135710541033646,0.9793468832972151,4.567867354434643,1.0,0.020242008286201253,0.019954477158835186
40.0,-0.019498993558777704,0.9791198579044097,4.544474144145646,1.0,0.020296401207658552,0.020096351355859084
41.0,-0.018908286950911242,0.9792059404777815,4.519833124369177,1.0,0.020354729749015303,0.02030040089943
42.0,-0.018331375335471068,0.9793958000031451,4.4875939263540845,1.0,0.020419337451379097,0.02031665102881035
43.0,-0.01773407128876458,0.9794294538498358,4.465936651712617,1.0,0.02048248533920767,0.020334248848781572
44.0,-0.01719374469159311,0.9791737134315369,4.446069883363005,1.0,0.020544267245339635,0.020483989502875666
45.0,-0.016675369527573074,0.9794216117077413,4.414720559458113,1.0,0.020610006048215244,0.020531468775882102
46.0,-0.016154380821737747,0.9790199865734193,4.402229203170799,1.0,0.020675464930924314,0.020569200111933177
47.0,-0.015654488425448494,0.9791059115983982,4.375771697699337,1.0,0.020740252839426408,0.02062643345515306
48.0,-0.015173422270974481,0.979660285015109,4.342577222992354,1.0,0.02080516208451273,0.020656298901250907
49.0,-0.014719721589631942,0.9796987834761527,4.315763283185569,1.0,0.020869085446005083,0.020910086553308026
50.0,-0.014311242276368073,0.9795577625240909,4.2999113978495975,1.0,0.020941007047430807,0.02097378775657459
51.0,-0.013857201683694816,0.9798550051137808,4.271238723360205,1.0,0.021013035625541247,0.02097774550810462
52.0,-0.013443342848568582,0.979938760636167,4.253351815507191,1.0,0.021082767267049347,0.020980156473401443
53.0,-0.013047294260779576,0.9803690405622718,4.230913364511303,1.0,0.021150213635636232,0.021035938395616103
54.0,-0.012622155063483784,0.9808301878744051,4.206090854256755,1.0,0.021217585368164392,0.020999453454349733
55.0,-0.012263303282887479,0.9811077071971104,4.1830597515884325,1.0,0.02128118414845006,0.02100456376204861
56.0,-0.011887061742855276,0.9812194689238959,4.161551718694955,1.0,0.021342799281075048,0.021143981498793686
57.0,-0.01157412157762824,0.9813740706832172,4.147356398687412,1.0,0.021407865175086853,0.021195252480997857
58.0,-0.011223789402235887,0.9813822153358106,4.124799705433531,1.0,0.021472735745773543,0.021263190892261544
59.0,-0.010908237752692576,0.98197630662137,4.10577266049541,1.0,0.02153807962165198,0.021314443128152904
60.0,-0.010585756609398755,0.9822799086059238,4.084896318501917,1.0,0.021603209896308474,0.02128926114753597
61.0,-0.010262930137163681,0.9824144097459796,4.066242615215613,1.0,0.021665071910371626,0.02147254410442154
62.0,-0.010011316178291065,0.9821202962746112,4.055300586588765,1.0,0.021732114833704862,0.021636667734347925
63.0,-0.009741096917469856,0.98226068303868,4.0424662019476045,1.0,0.021803385473028628,0.02180130807746747
64.0,-0.009486870795102794,0.9825575311857913,4.016128516449878,1.0,0.02187875298163558,0.02194913701413746
65.0,-0.009262979948605875,0.9827865728260373,4.003109642712458,1.0,0.021957394291381868,0.02211277975688246
66.0,-0.009041129468826271,0.9830543800215531,3.97594122961385,1.0,0.022039827848439122,0.022059596166023782
67.0,-0.0087686413765402,0.9829765279812426,3.961738112163464,1.0,0.022117247929027847,0.022103648128414664
68.0,-0.008530210165467629,0.9832470195026208,3.946910458298855,1.0,0.022193717668148323,0.022059113528446098
69.0,-0.00829852195252706,0.9831509666583327,3.931619580225162,1.0,0.02226572148198387,0.022130356289894588
70.0,-0.008060144548584815,0.9826590091968892,3.937083006204318,1.0,0.022338043376727693,0.022257382168991542
71.0,-0.007863859957412608,0.9830723181991495,3.9109267275429804,1.0,0.02241290458632349,0.022295330754190993
72.0,-0.007634426906869165,0.9831236064929204,3.907542484303428,1.0,0.022486651746933546,0.022278864695564164
73.0,-0.007473850458496618,0.9833877778214811,3.8882070095074783,1.0,0.02255713987874721,0.02215798571377705
74.0,-0.007246013660839707,0.9832725890702266,3.8823837741305933,1.0,0.02262030504754459,0.022179199405126054
75.0,-0.007156726534018236,0.9834021533672651,3.8712454943849974,1.0,0.022682085284463856,0.02235646531133304
76.0,-0.006983656945082808,0.983455635630873,3.862340541794078,1.0,0.022748774180576727,0.02225936817401216
77.0,-0.006838083785813965,0.9833780394039774,3.855972642933243,1.0,0.022809222460544995,0.022389676178628352
78.0,-0.006751576917228474,0.9832371838537572,3.848362323859917,1.0,0.022872745367819677,0.022496101048084298
79.0,-0.006661883184138592,0.98349506066786,3.8380985432594135,1.0,0.02293827889481254,0.022587459114661167
80.0,-0.006481098765306873,0.983621203460207,3.8225602139734756,1.0,0.023005149969821927,0.022679837200380915
81.0,-0.00631091567898686,0.9836065141317967,3.8239937229809597,1.0,0.023073347228375698,0.022841873840684597
82.0,-0.0061103860484516765,0.9838063913568017,3.8262918503660655,1.0,0.02314560726293913,0.022963499842006466
83.0,-0.005938189510199438,0.9833532663257454,3.8280918752542403,1.0,0.023220167625880354,0.022826732533899368
84.0,-0.005824650066811056,0.9835287947876448,3.8196429074581038,1.0,0.0232866112096987,0.022866200186498417
85.0,-0.005671514094386029,0.98367806280548,3.80998768243978,1.0,0.023352273956579548,0.02287415313777186
86.0,-0.005556521198630652,0.9836974735423595,3.800917094658785,1.0,0.023415922821346632,0.022934073235894834
87.0,-0.005511332381049894,0.9837806352772098,3.801329776197024,1.0,0.02347970518363668,0.022937187437762938
88.0,-0.005455747947951433,0.983965052164615,3.801318715485668,1.0,0.023541343308843703,0.0229946186106244
89.0,-0.005385665773189197,0.9843220281070711,3.7782853412187345,1.0,0.023603083113917046,0.023090682892419563
90.0,-0.0052413992518984265,0.9842470824286953,3.778077994131693,1.0,0.023666466888179097,0.023038481964716945
91.0,-0.005114484488253483,0.9844192177192388,3.7763938027089377,1.0,0.023725499499561035,0.023085726286145546
92.0,-0.004963824579375854,0.9847265394818766,3.7691112800992324,1.0,0.023784310480466062,0.023166350705562645
93.0,-0.00488460817900503,0.9847436543411324,3.759925475892799,1.0,0.0238442387861724,0.023234054745787616
94.0,-0.004820872065390698,0.9847776086566274,3.7661069216173555,1.0,0.02390472636540745,0.023340567244996713
95.0,-0.004720130758145754,0.98483181714073,3.7619297870744703,1.0,0.02396731180886691,0.023364392545123534
96.0,-0.004630379362999576,0.9844673807097155,3.770378448101165,1.0,0.024028610186441153,0.02340215313238162
97.0,-0.004576145702557195,0.9845967904594293,3.7732486691653917,1.0,0.024089219628116568,0.02339792087243777
98.0,-0.004484031258657036,0.9849475159444326,3.756916081811138,1.0,0.024147489179686385,0.02349796255269795
99.0,-0.004400198765465595,0.984830225736692,3.7644431212575085,1.0,0.024207669304513915,0.023541282405074714
100.0,-0.00436853657861044,0.9849156883705673,3.7564646764091534,1.0,0.024267421595145573,0.023654444205548644
101.0,-0.00433881607352725,0.9849683614901562,3.7545460054422306,1.0,0.024329555524122172,0.023621999250690418
102.0,-0.004255447972710991,0.984662906905405,3.7538157008244872,1.0,0.02438816926650785,0.02370334997791997
103.0,-0.0042274693511099816,0.9845784767640792,3.759659072025042,1.0,0.024447935020636767,0.02383713946720182
104.0,-0.0042153829812610465,0.9847867235647049,3.754558210310153,1.0,0.024510906787356318,0.023936474574530152
105.0,-0.004172430792317808,0.9849731221274955,3.7427505508919627,1.0,0.024575595593961573,0.024094161809319607
106.0,-0.004212711843552612,0.9849021848632141,3.744249727865095,1.0,0.02464427158134968,0.024171634092012895
107.0,-0.004179602170650092,0.9851099166548916,3.7513426691093983,1.0,0.02471358836446015,0.024406525912182873
108.0,-0.0040906763248274485,0.9848763026878289,3.742657405149235,1.0,0.02478982063954691,0.024391800892150393
109.0,-0.00415065443422292,0.9848294315044314,3.7427778221469516,1.0,0.024862738811864103,0.024274654500184976
110.0,-0.004032532684525291,0.9847970850577114,3.744522570805014,1.0,0.02492836491853393,0.0243014457869134
111.0,-0.003971315724073628,0.9849554622336908,3.742135099132978,1.0,0.024992715392464025,0.024388107806001546
112.0,-0.0038656204658788717,0.9851840003620571,3.741752852594755,1.0,0.025058226198169574,0.024559428883907497
113.0,-0.0037607236971728664,0.9851140160616315,3.744920266195814,1.0,0.02512823829334939,0.024644090900768422
114.0,-0.0037306820266981423,0.9851007446307682,3.744872850579728,1.0,0.025199123740238152,0.02479089561517591
115.0,-0.0036924428702067684,0.9845271446267696,3.7702328596595995,1.0,0.025273340707346797,0.024849350953941564
116.0,-0.003694042079574359,0.9845627313223687,3.781199349505141,1.0,0.025347237451196436,0.024781233255456687
117.0,-0.0036049447664088475,0.9847643060355609,3.7688107062094525,1.0,0.02541575842926868,0.024768480726587046
118.0,-0.00355333496579025,0.9848300506803505,3.7731817484131924,1.0,0.02548130561131712,0.024782666319665907
119.0,-0.0035497379149009157,0.9851012542112327,3.7651271762557794,1.0,0.025545057818029855,0.02465747856560949
120.0,-0.0035453355021669553,0.9848374059216624,3.762935234325464,1.0,0.025601505422845436,0.02479219019474034
121.0,-0.0034433823177592465,0.9851783809850179,3.762295570893754,1.0,0.025661297751883323,0.024944116839995787
122.0,-0.003482889730744208,0.9852519432215984,3.752344850340678,1.0,0.025725007578554913,0.024915818896480944
123.0,-0.0035065530902219895,0.9851326033053552,3.7551693626401086,1.0,0.02578528416291046,0.02487304529050222
124.0,-0.003433786940149419,0.9850219737036748,3.7543611844774043,1.0,0.025841670942837264,0.025016657278962358
125.0,-0.00343119147590647,0.9850153639633648,3.756278671433386,1.0,0.02590176336958249,0.025032052773196645
126.0,-0.003447018971781445,0.9850827711590658,3.7636908680504835,1.0,0.02596030497916131,0.025142066891961277
127.0,-0.003417895500881585,0.9853986286411728,3.7549424075420927,1.0,0.026021134597307514,0.02542423778287855
128.0,-0.0033758260192959877,0.9852580757145709,3.7577021278223044,1.0,0.026091058235990908,0.025629659505383644
129.0,-0.003412818842541779,0.9852759222058245,3.7512672620872545,1.0,0.026166682565194423,0.025650140910303793
130.0,-0.003353985761086193,0.9851721539582584,3.7556682165791124,1.0,0.02624040971253281,0.025704019127747578
131.0,-0.0033477882943793724,0.9852646140142949,3.7567423465186978,1.0,0.026313640388558754,0.025776958250033323
132.0,-0.003384913226157334,0.9855724967546885,3.758089800029736,1.0,0.0263871546048636,0.02570890561056858
133.0,-0.003306555633184601,0.9856833313292851,3.7606231465131974,1.0,0.026455302118242686,0.025821060305061302
134.0,-0.00325223568041626,0.9858765521213637,3.7532244363384315,1.0,0.02652547828901347,0.02595417407640007
135.0,-0.0033198338508053657,0.9856924529350933,3.7479003081173654,1.0,0.02659844843320301,0.025985997268326972
136.0,-0.003248595786903275,0.9859025920743325,3.751075850258615,1.0,0.026670067533772573,0.02607985811909126
137.0,-0.00328234666401411,0.9860160294744579,3.7573093575765153,1.0,0.026742864225169794,0.026109085209716304
138.0,-0.003264488806610083,0.9861698682299619,3.7605459019842638,1.0,0.026814210649787243,0.02614222529564772
139.0,-0.003267935836402977,0.985891993008897,3.77547181362425,1.0,0.026884310246490788,0.026116807373336194
140.0,-0.0032131893660654826,0.9859272818859774,3.7674389979720737,1.0,0.026950865678377955,0.026240009231816536
141.0,-0.0031499558282495317,0.9862423447238213,3.7719317430830808,1.0,0.027019941618849963,0.026291252428974402
142.0,-0.0031363462429504765,0.9860345249248215,3.7673865187965,1.0,0.027088570619654886,0.026384798580085765
143.0,-0.0032010141866193214,0.9856939843423341,3.7832481336048014,1.0,0.02715845667988334,0.026486846442446907
144.0,-0.0032670726076176474,0.9857285545793706,3.782955526932619,1.0,0.02722989471735439,0.02650387465775101
145.0,-0.0032437580889339316,0.9859299119479296,3.7852051645777443,1.0,0.027299435557089496,0.026615637268244847
146.0,-0.0031643339431526958,0.9858200832788448,3.777451207744422,1.0,0.027370937296830752,0.026618850672811285
147.0,-0.0031827414298839073,0.9858607296558665,3.782697719881503,1.0,0.027439986127232315,0.026432706276438872
148.0,-0.0030655312038834984,0.9859418960031966,3.783961875451422,1.0,0.027499097474921026,0.026396933856346193
149.0,-0.0031200905441569468,0.9858053039230971,3.7878286358724016,1.0,0.027554631026177424,0.026505826361773045
150.0,-0.0031929449131696324,0.9855186057931651,3.7888726004273274,1.0,0.027612500303007197,0.026665228053838377
151.0,-0.0031664989460971384,0.985817232575657,3.8018930117353467,1.0,0.027674643922491582,0.026862684827767762
152.0,-0.0031185817467997198,0.9860629989075061,3.792918152113755,1.0,0.027742434861999482,0.026996745009428016
153.0,-0.003118357555919853,0.9861441363381414,3.8047564746847398,1.0,0.02781313461553811,0.027062032730598855
154.0,-0.00309815321631293,0.9862196706016113,3.806801338946248,1.0,0.027883886251928836,0.027177125074437578
155.0,-0.0030800320133054946,0.9859156267719178,3.810132336907584,1.0,0.0279566771599685,0.026983747456754782
156.0,-0.00302406359046498,0.9860691399244111,3.8122180766998595,1.0,0.02801909492599726,0.02715390001935465
157.0,-0.002988212288426044,0.9859163795956465,3.821595217993709,1.0,0.028086049881290154,0.02738901375917769
158.0,-0.0029466189107803143,0.985886094174591,3.8231265391734044,1.0,0.028159976354809477,0.027536406502394233
159.0,-0.0030047109453969325,0.9857939219988527,3.8291961083822437,1.0,0.0282371181064034,0.027665648990542194
160.0,-0.002990887559334264,0.9859092346854657,3.828551417152842,1.0,0.028316636316937503,0.027609432929626584
161.0,-0.0029684590758265504,0.9859578524405376,3.8291292538172135,1.0,0.028391026527349955,0.02765567781057643
162.0,-0.002973585968265027,0.9862113773061213,3.8210347187916405,1.0,0.028464569923702797,0.02770684559923381
163.0,-0.002973333726337162,0.9862503674181343,3.8404881080291773,1.0,0.028537494938752003,0.027749961553344825
164.0,-0.002903625795154506,0.9864230138024063,3.84631698138011,1.0,0.028609504760838726,0.027811229991999295
165.0,-0.002875449580451958,0.9864083017764036,3.8457921450980623,1.0,0.028681354975744346,0.028045216257905715
166.0,-0.0028591708616825078,0.9865848867734633,3.8354181301541983,1.0,0.028759957336329196,0.028054016340278556
167.0,-0.0029070758116031005,0.9864863016985488,3.832066327248174,1.0,0.02883606641525881,0.028055925938651093
168.0,-0.0030364016363662698,0.9864377738900966,3.832091191425831,1.0,0.028909494212619395,0.02822287841659385
169.0,-0.003142422669486033,0.9862928668270964,3.8387567908675635,1.0,0.028986940861202022,0.028309717670610832
170.0,-0.0031539396038044575,0.9865733557237433,3.8467529449102473,1.0,0.029065063287625953,0.028419728768119996
171.0,-0.0030873340281072697,0.9865242261528709,3.8416237276890435,1.0,0.02914476130189398,0.028442041444253816
172.0,-0.003110631364457405,0.9865341892068993,3.8572096779325484,1.0,0.029222469863060093,0.028515483432011268
173.0,-0.00304099016581789,0.9868095207624292,3.8438388017213607,1.0,0.02930030732501776,0.02869188787007189
174.0,-0.003085736607498559,0.9866711957043351,3.8429264053639525,1.0,0.0293823861174013,0.02867375175234466
175.0,-0.0030852670442865025,0.9863568293082423,3.8614931895643596,1.0,0.029460775594504336,0.028593731399555074
176.0,-0.003137651124612414,0.9861202019137421,3.8550016831157587,1.0,0.029533131820114904,0.028670037451215435
177.0,-0.003124571945757479,0.9861334624430407,3.8680137556110825,1.0,0.029605919897729725,0.028850003617092224
