k,tau_100,tau_200,tau_300,tau_400,tau_500,tau_600,tau_700,tau_800,tau_900,tau_1000,tau_1100,tau_1200,tau_1300,tau_1400,tau_1500,tau_1600,tau_1700,tau_1800,tau_1900,tau_2000,tau_2100,tau_2200,tau_2300,tau_2400,tau_2500,tau_2600,tau_2700,tau_2800,tau_2900,tau_3000,tau_3100,tau_3200,tau_3300,tau_3400,tau_3500,tau_3600,tau_3700,tau_3800,tau_3900,tau_4000,tau_4100,tau_4200,tau_4300,tau_4400,tau_4500,tau_4600,tau_4700,tau_4800,tau_4900,tau_5000
11.0,0.03154408580786734,2.6604616225107906e-5,8.234237789615426e-6,5.603023252167825e-6,8.946427611627458e-6,8.66854072222398e-6,9.684370345988459e-6,6.363856502829826e-6,9.089737712337397e-6,8.767374184727173e-6,5.333535511774751e-6,7.191644435085089e-6,9.207295106098334e-6,7.707875392394394e-6,6.657202125267908e-6,8.431212452913729e-6,6.791483561793634e-6,5.207125446316391e-6,6.268568984390251e-6,7.728109478953677e-6,5.186995386843253e-6,7.651463812663452e-6,7.3316044071788695e-6,6.062035286406062e-6,5.459584368872742e-6,8.347269842260515e-6,4.54148551300174e-6,5.346508968033173e-6,5.796915776417711e-6,7.289364376188365e-6,8.491638066271264e-6,5.399540825603849e-6,6.181719811306553e-6,3.804920341700809e-6,5.342027961638961e-6,8.55682350886454e-6,6.2133226486779096e-6,7.305559645693086e-6,6.357976173136363e-6,5.034210461915862e-6,6.06056309561703e-6,6.865781325206372e-6,8.069945102364652e-6,5.180768230246885e-6,5.580234840144873e-6,5.7100727308038204e-6,5.559829149339393e-6,5.542655762385707e-6,8.242033614902255e-6,4.9491889446469e-6
12.0,0.041784626573541636,3.3102069820039855e-5,7.041229860338831e-7,1.352548996183635e-6,9.171229361339234e-7,8.594076341322022e-7,8.665673909421245e-7,6.715167756605279e-7,1.0704893080573576e-6,6.350589222453726e-7,5.864960208252234e-7,7.215669649148173e-7,7.417668344833984e-7,7.757266547334836e-7,7.274484869711927e-7,7.772594921766067e-7,9.734473747717618e-7,6.439142509155791e-7,5.594403862079148e-7,6.794368259131828e-7,6.134407705073256e-7,6.526250074341362e-7,8.273984093566504e-7,6.183511136750782e-7,4.866679833112192e-7,3.416570475308449e-7,5.838064419335604e-7,5.52853496548489e-7,8.041198372394332e-7,7.706432001139887e-7,8.537513790478374e-7,5.72474057311375e-7,6.047044658253916e-7,7.938370231059238e-7,8.349174015853475e-7,7.531867344070848e-7,8.453563239196005e-7,3.961737077416278e-7,4.5351255672284166e-7,8.133841094329202e-7,8.093355034084922e-7,8.106083761157401e-7,5.600118750374488e-7,4.996728793447324e-7,1.1151734713797714e-6,5.861109088021499e-7,6.851441207428464e-7,7.155235251085506e-7,5.083920866439729e-7,5.707510566221264e-7
13.0,0.029424503695337268,2.3034738871822046e-5,1.1758943781978172e-7,7.494751050026508e-8,6.584073207000426e-8,8.59005372837546e-8,5.384110230433961e-8,1.007352652987072e-7,8.468057427981497e-8,1.1168318673739419e-7,7.990308305814893e-8,7.653801793767739e-8,8.815852085487725e-8,7.58945395476766e-8,7.882725144238682e-8,5.993362672029897e-8,5.664323541917624e-8,8.270202425706874e-8,7.112744660177939e-8,8.623429174919679e-8,5.684608473044364e-8,9.498173044372612e-8,6.607860578877222e-8,9.955286709402256e-8,8.757422102186763e-8,7.183546527451392e-8,7.552572215802548e-8,7.77580153745206e-8,5.079711540210786e-8,6.012843233494936e-8,5.538673553499467e-8,7.510908214359269e-8,7.855422343915954e-8,6.35170277754274e-8,5.607553783622025e-8,7.318624915266365e-8,8.637902060291652e-8,7.062268977972036e-8,9.022349981484201e-8,6.077341088609847e-8,5.109166528684728e-8,5.915724469399567e-8,4.836070629792843e-8,6.178550489326354e-8,6.345620772306284e-8,7.085843366221738e-8,6.772925840844722e-8,8.052034750099054e-8,6.474809191672858e-8,4.5840167727788075e-8
14.0,0.03343046944963462,2.6314723238487897e-5,2.1445643432488648e-8,4.958533902108489e-9,5.964216905532364e-9,4.78683090230583e-9,4.1754211692273365e-9,4.649778401427016e-9,5.4349388776621546e-9,6.086820821901192e-9,3.3505656730669908e-9,4.9740156439376615e-9,5.7960350228627426e-9,4.7031136767141005e-9,3.5962450879786768e-9,3.660873136631906e-9,5.39422683830266e-9,4.0361991673952356e-9,5.071940941308675e-9,3.729730068123227e-9,3.1138612184926407e-9,4.262460508656276e-9,4.368090233806199e-9,4.245022102156298e-9,4.062451081954482e-9,5.040154989897984e-9,4.3676864992734665e-9,3.2745737369336997e-9,4.073309530262873e-9,5.4176433384290905e-9,3.775415197049104e-9,4.468148827924475e-9,3.920290583170986e-9,3.2377369505950207e-9,3.4972931556575984e-9,3.5350681524339154e-9,4.7182783067851564e-9,4.121402994913112e-9,5.793773572903415e-9,4.93702199265827e-9,4.336456597046052e-9,3.2945432143836185e-9,4.898587536591862e-9,4.074014894365674e-9,3.656198654404087e-9,3.798186512300042e-9,3.97970039660515e-9,5.066895012649723e-9,3.5585451246136276e-9,6.777509404628289e-9
15.0,0.02400411386351745,1.8247955914137295e-5,5.522768226452287e-8,4.303481431390943e-8,4.119777391815499e-8,6.044582788514991e-8,5.314554773174553e-8,6.05016398023342e-8,6.936130300985254e-8,4.876034198388719e-8,5.754591460962413e-8,5.39395237828914e-8,6.16785524694312e-8,4.027449268641174e-8,3.5630359740827484e-8,3.682667949290126e-8,1.809253621728505e-8,4.8702420907674296e-8,5.0804041828137534e-8,3.2545813062331436e-8,2.5172889239085893e-8,2.2816905068642674e-8,2.880140980983093e-8,3.588200486268886e-8,4.471553681745284e-8,3.106042710852752e-8,2.476833592737494e-8,3.236042405358541e-8,3.88331209345817e-8,3.364635090613582e-8,4.0091815372705267e-8,3.008975327960711e-8,3.098808341455563e-8,3.7194748249112835e-8,3.4093788584586697e-8,4.286504780126114e-8,3.2881768330608654e-8,3.8099962822652234e-8,1.646948787425404e-8,3.5287896731384414e-8,3.182008117038534e-8,4.914732206159025e-8,3.280018939786487e-8,3.764007643901337e-8,2.184510865408862e-8,2.011884585439459e-8,2.4300634720842534e-8,4.4029292091007924e-8,4.563216573118773e-8,4.1398565410479944e-8
16.0,0.033218057834223574,2.6425986801257568e-5,9.571614962576714e-8,6.733610897454711e-8,5.439366427426662e-8,3.856941099438702e-8,5.1522542212337816e-8,4.814709344290655e-8,4.256020476780113e-8,4.635778772085391e-8,5.529380173530777e-8,4.3153097698150314e-8,4.94403586313169e-8,4.041240624610735e-8,5.432388837400274e-8,5.421752011146403e-8,3.4611711560900344e-8,4.416510991864649e-8,4.746307834776972e-8,3.1890480109946025e-8,4.6688291790927865e-8,3.203609158567804e-8,4.402673740891009e-8,4.303402591206978e-8,4.7225871140087276e-8,7.29460565677349e-8,3.422546176298782e-8,8.45405479183388e-8,3.023988373440551e-8,3.2898208243627906e-8,3.5755713558805275e-8,2.692909698761772e-8,5.661048766549177e-8,3.098339290763541e-8,4.2365694206424555e-8,4.918335550264632e-8,3.418568939117849e-8,5.645530157338679e-8,4.4638919601139816e-8,3.3934153539722284e-8,4.960824821850529e-8,3.332812371225229e-8,4.009509055031448e-8,3.058319927580025e-8,5.487380510678703e-8,3.3928526436177916e-8,3.651957872882973e-8,3.594244757461592e-8,4.574332132542048e-8,2.2225852078804613e-8
17.0,0.02995579831467717,2.3450776185804832e-5,2.4676218629512328e-8,1.0374071350146272e-8,8.928360032548806e-9,7.064162252383148e-9,6.915436319332738e-9,5.9861670112329e-9,6.71639820752112e-9,5.418030618275838e-9,6.99302301561237e-9,5.271004097950385e-9,7.186759434873824e-9,5.2137663865313e-9,4.700718584093855e-9,4.169927374304958e-9,6.970218779233197e-9,6.275510801120189e-9,7.035017645489523e-9,5.4588095313072335e-9,5.450584163072532e-9,4.503059890757656e-9,7.22057468501857e-9,5.809602756679971e-9,4.5790715349626345e-9,5.996666924104838e-9,3.6053629346230397e-9,5.1214561857813235e-9,4.326794998366807e-9,6.538136332622149e-9,5.2477321899295235e-9,5.164203547492721e-9,4.079026645923691e-9,7.771803065194047e-9,5.84502890260869e-9,6.555466072375344e-9,4.2574500560142665e-9,5.552603833540345e-9,3.729731242452511e-9,4.322689202363639e-9,5.29992178306791e-9,8.338791819855135e-9,4.582564407336951e-9,5.5807989178188485e-9,5.7725659388408575e-9,4.2620130767401705e-9,3.911720335006365e-9,7.0764021798822346e-9,6.643810570191281e-9,6.686996955832805e-9
18.0,0.027364271095824982,2.141929077755351e-5,3.285390900811573e-8,2.0822828882653676e-8,2.4037698234611238e-8,1.3903151670298122e-8,2.5297189785631412e-8,2.279301407229726e-8,1.4073260224425123e-8,1.396107668993426e-8,2.5105033165390038e-8,1.3345790451723331e-8,1.7458369418419428e-8,1.9758556110716357e-8,2.2647257917978554e-8,1.2541224532305436e-8,1.4346323399975397e-8,1.4121280675276235e-8,2.1659352404154993e-8,1.706802902905542e-8,1.053794351375223e-8,1.1478846660863836e-8,1.6936057141573343e-8,1.785254231348768e-8,2.2643100027442145e-8,1.660161653519408e-8,1.708375771927392e-8,1.1316992347184148e-8,8.053733906127044e-9,7.582257016992843e-9,1.4883799911178957e-8,1.526911708725918e-8,1.7880518566336917e-8,1.8012556888322744e-8,1.4742757393895371e-8,1.3492817525880084e-8,1.5072878691510998e-8,1.4773348316020701e-8,1.3999853088276001e-8,1.6036912460008127e-8,1.3162735523953248e-8,9.699394735494633e-9,9.847268545708723e-9,1.6324158987872896e-8,9.02996232579606e-9,9.17023665817216e-9,1.5350556538019007e-8,1.2670576854331733e-8,1.7858874186467673e-8,1.8706925399628076e-8
19.0,0.02504720232245029,1.916807368837291e-5,7.595327618600335e-8,4.036414643467515e-8,5.263681435035028e-8,5.154442155623706e-8,3.1304855210676045e-8,5.0528831520155e-8,4.117787530732235e-8,4.444122709360706e-8,4.028372852187497e-8,3.573931317965271e-8,3.523040342265837e-8,4.574107927306361e-8,4.501225919610554e-8,3.1004725755884473e-8,2.031012710545082e-8,5.233007794574286e-8,3.005529580919592e-8,3.521320546525258e-8,2.6869525215868417e-8,2.8688938701405848e-8,3.571371245262874e-8,2.455408961803793e-8,4.257150964387312e-8,4.8961931289439476e-8,2.421216331594723e-8,4.797189359838537e-8,2.9249346441599254e-8,5.19101876455379e-8,3.534542662989414e-8,3.3296346370105964e-8,3.659821278076708e-8,2.8394341041226863e-8,3.2773990366462217e-8,2.5344183045769757e-8,4.0682008899939885e-8,3.310800229487442e-8,1.926096514929757e-8,4.221979856617909e-8,3.052658032849794e-8,4.0138694778735637e-8,2.4009458241584646e-8,3.544738045055573e-8,2.9347175688326737e-8,2.518005509341036e-8,2.4054293016468344e-8,3.271467031211266e-8,3.8614480958905246e-8,3.303436306540129e-8
20.0,0.036318435669925195,2.7948360067382273e-5,2.68956743738763e-8,9.964093121754085e-9,1.5271983285814212e-8,1.902997605329602e-8,1.436944171866217e-8,2.196173998195904e-8,1.2493656686785632e-8,1.4877037935667453e-8,1.4552435057679352e-8,1.1085252033161607e-8,1.2280649527932948e-8,1.435504624633908e-8,1.2526991381407858e-8,1.0544197326707156e-8,1.0399967900950487e-8,1.0928815187752792e-8,8.02980178485767e-9,1.0325931992284235e-8,6.509330621990497e-9,1.0462924574375883e-8,8.368896160170365e-9,9.432600327334987e-9,1.3443396949821638e-8,1.3494372841634725e-8,8.521988366078335e-9,9.225136909446198e-9,8.874246214362414e-9,1.2827406242567465e-8,7.891694899257381e-9,1.4483379247036125e-8,9.777358060592658e-9,8.768617308030135e-9,9.588881521329627e-9,1.4034715373230526e-8,1.1658194308429788e-8,1.0090764268758677e-8,1.1334013449307679e-8,9.359252767114651e-9,1.2750884716746469e-8,1.3635840131709826e-8,9.74065507620205e-9,8.48574407283733e-9,9.28646554627673e-9,1.4418740131812577e-8,9.734555396851098e-9,1.1951183199475402e-8,1.131717782360789e-8,1.161028629555102e-8
21.0,0.035629143747414,2.783535643817601e-5,2.6726427720230435e-8,6.965793709794061e-9,8.224420106739699e-9,7.189777795075086e-9,9.087803404787498e-9,7.633856677970718e-9,6.898018336582757e-9,8.070096252467312e-9,8.894928699616364e-9,6.01464462599207e-9,5.275722410125134e-9,6.686335825469944e-9,7.0888033485851605e-9,6.296310929576396e-9,7.14145699033824e-9,5.874908140527441e-9,5.367240921179563e-9,5.476501629558444e-9,4.5895233459208245e-9,4.671211690124139e-9,3.526120877984286e-9,4.0666539231816074e-9,5.727171949660449e-9,4.071214543197899e-9,2.881961350991903e-9,7.068842776916873e-9,3.594883694262433e-9,5.1822435149366844e-9,3.5193390023015933e-9,5.595160339416104e-9,6.853795447998957e-9,5.2193394307972686e-9,4.727420193470333e-9,8.651003866093118e-9,4.72899471959704e-9,4.1870687997651495e-9,4.629494764985005e-9,4.3697296636158e-9,2.86583166432124e-9,4.287335230952866e-9,4.882894844727256e-9,4.5125146685244075e-9,6.660198706009661e-9,3.739973040461681e-9,3.389892451378063e-9,6.001959403808459e-9,5.3532606858229444e-9,4.955982576658997e-9
22.0,0.0352069057825791,2.7503624036398196e-5,5.542379227115721e-8,2.3702238772848818e-8,3.939611724017286e-8,3.206288641464143e-8,3.788470401549294e-8,2.3855752901405705e-8,3.31970896163662e-8,3.277404019051108e-8,4.179643304762555e-8,3.97753922583881e-8,2.9919274040408904e-8,2.6783731056770815e-8,2.7208112865409212e-8,2.1033313120688504e-8,3.4833056230034365e-8,1.8236390493252065e-8,2.0195490374826532e-8,3.9946011727864636e-8,2.9472273747264002e-8,2.2572907801434424e-8,3.265247056245362e-8,2.5385391803803914e-8,2.9362050917087397e-8,2.8616326097149776e-8,1.6507031274062894e-8,2.1863449534382882e-8,1.3812291812105663e-8,3.374374241708186e-8,1.90261137661239e-8,2.507913117096347e-8,2.0134870044601866e-8,1.567003609853962e-8,2.5219323237653714e-8,2.208080528973903e-8,2.272573554187762e-8,1.3270291503541715e-8,2.5118038348863717e-8,2.360636067542569e-8,3.0909329855790287e-8,2.710269154430029e-8,2.5931609451870926e-8,2.913690842721664e-8,3.138791861072853e-8,2.8220656075388538e-8,3.771677302842286e-8,2.6295907120053553e-8,3.079339127753308e-8,2.5354777966233918e-8
23.0,0.03590913803976893,2.799690562895998e-5,4.4103988207531237e-8,2.500424408172412e-8,1.5064081018651356e-8,2.7124915006330108e-8,1.816382000353334e-8,1.5015177353914796e-8,1.039251596833574e-8,1.2499397172014375e-8,1.0414553309253576e-8,1.5728089849780116e-8,1.7013277321566487e-8,1.3485106982131887e-8,2.0519120271066873e-8,1.0922620059662656e-8,1.405412882916078e-8,8.160069706491585e-9,1.4960264592024448e-8,1.7538221084079573e-8,1.5360855095677137e-8,1.7101371004810487e-8,1.3797868083764233e-8,1.283091254593665e-8,6.314857713817172e-9,8.210043142659546e-9,7.72826523588991e-9,1.2804330230755934e-8,1.5259378429083197e-8,1.6681383657514396e-8,1.1203282925496456e-8,1.3172080966591331e-8,7.864034379854734e-9,1.5768815871099957e-8,1.343220114627034e-8,1.2185324881858593e-8,1.2981117461749208e-8,1.616707188661411e-8,1.4315038170738764e-8,1.287499288634734e-8,1.3003851370776826e-8,1.1046378672694073e-8,1.525579619695278e-8,1.0387983492596826e-8,1.045197699189958e-8,1.2018721517496773e-8,1.3542899842910034e-8,1.1134251218539994e-8,1.2013448917705302e-8,1.4627739881708464e-8
24.0,0.02837260738572236,2.204388937484195e-5,1.9055736441129343e-8,2.1126372495761558e-9,2.65767827450359e-9,2.530538381529628e-9,2.2000349664170902e-9,1.4721583511109578e-9,1.9695357996158798e-9,1.7676760327448501e-9,1.8209899098173223e-9,1.3744615869682704e-9,1.5330890225099558e-9,1.4637691385285945e-9,1.276076215995331e-9,1.5778434164474507e-9,1.2607326443283047e-9,2.132031137454356e-9,1.8280427346077434e-9,2.217204277140686e-9,1.2589705893705344e-9,1.4458775643415777e-9,1.1296819595205694e-9,1.5169560952535658e-9,2.0930259332383087e-9,1.0395957738440485e-9,1.5582548844555514e-9,1.6630487034352389e-9,1.5977530746074134e-9,1.589780591477447e-9,2.3526187871650017e-9,1.1669107431540426e-9,1.7800775025657506e-9,1.5569791206506476e-9,1.588015727674214e-9,2.017848895942365e-9,1.5322578488720108e-9,1.2378372140170872e-9,1.23303385499822e-9,1.5849370774167622e-9,9.200615089026798e-10,1.7348440867568225e-9,1.3030264359892695e-9,1.3759152469201542e-9,1.1346398641605563e-9,1.4950602209148524e-9,1.2695119411380819e-9,1.8208048593206638e-9,1.168136101979102e-9,1.3866661959145568e-9
25.0,0.033894759154577236,2.6393839115231644e-5,3.7262472127481686e-8,2.4933050501757696e-8,1.6091034645726544e-8,2.1252900309940936e-8,1.5767228220402587e-8,1.9850408856837943e-8,2.6146896162077302e-8,2.5544551429359933e-8,1.555354711030587e-8,1.736982272983491e-8,2.3921392494364902e-8,1.6400145670160025e-8,2.131676194607592e-8,1.687429517883329e-8,1.7041824510550596e-8,1.8698872188047442e-8,1.1893709062218296e-8,1.6305397890174102e-8,1.454837165722725e-8,1.7460555899537264e-8,1.664089116551897e-8,1.879308156655921e-8,1.2708533333784624e-8,1.6680422444729282e-8,2.3219961341066084e-8,1.1236931266333601e-8,1.6956042844802756e-8,1.9777702329134224e-8,1.4057990811706422e-8,1.6453238317106982e-8,1.283638933746577e-8,1.2007530838854685e-8,1.833231688718183e-8,1.2171427270786547e-8,1.5260491398256568e-8,1.5487920537631512e-8,1.9875501654302887e-8,1.8088402061080898e-8,1.8749234931050565e-8,1.3114286436646015e-8,1.4341446600767307e-8,2.151218659923739e-8,1.1905763424084287e-8,2.042466116434268e-8,1.979006287048679e-8,1.7220761993688846e-8,1.7560297206321217e-8,1.9371647628485145e-8
