tau,coherence,info_flow,entropy,correlation_length,mean_K,mean_Phi
92.0,-0.0049983336268202404,0.9780110020098175,3.755064529282132,1.0,0.02432581481630451,0.023615892356344616
93.0,-0.00491928763340348,0.9779719833639381,3.7536633513389286,1.0,0.024394667302765505,0.02369187303822467
94.0,-0.0048778939554011535,0.9780011296730075,3.7472312694302046,1.0,0.024464139575145413,0.023806720457607816
95.0,-0.004796302656234444,0.9780729259037225,3.7558900490424554,1.0,0.02453576923764509,0.023838939157476053
96.0,-0.004699576263482414,0.9774931478495722,3.7590138910612088,1.0,0.024606171952311504,0.023885151718212445
97.0,-0.004635565459380084,0.977675543355672,3.7658991070419146,1.0,0.024675946454796933,0.023889430144472163
98.0,-0.004550397107446079,0.9780918390422612,3.74903413621157,1.0,0.024743441219082115,0.023998041404650478
99.0,-0.004455476836262627,0.9779330805801267,3.7525395613147645,1.0,0.02481290733698409,0.02404998984389712
100.0,-0.004428327316671103,0.9779813010468177,3.745605048723562,1.0,0.02488200764087213,0.024171839397799356
101.0,-0.004409965150670307,0.978003941584648,3.7484361210212382,1.0,0.024953550645233653,0.024148141619753954
102.0,-0.00429616689517868,0.9775126333576215,3.7496713344601718,1.0,0.02502163386735378,0.02423829909466782
103.0,-0.004232112676402246,0.9774025870600628,3.7573996139863786,1.0,0.025090930473352327,0.024380954977518503
104.0,-0.004245406485721645,0.977701189876632,3.7653534994194784,1.0,0.025163495315095662,0.024489216279662725
105.0,-0.004206100686094222,0.9779425171717878,3.7590443864517353,1.0,0.02523783789956963,0.0246558897284868
106.0,-0.0042093567621963816,0.9778055291853883,3.7503600822856202,1.0,0.02531622862398532,0.024742408305959765
107.0,-0.004188323956196437,0.9780748623296527,3.755197057182651,1.0,0.02539532025816016,0.024986406580711735
108.0,-0.004131819850972988,0.9776988138230739,3.7525237978796313,1.0,0.025481387314001555,0.024980848170944647
109.0,-0.004148226663488942,0.9775770601739796,3.7535608090584596,1.0,0.0255642007188188,0.024872928524588674
110.0,-0.004037379117275877,0.977520446573938,3.7661084844209927,1.0,0.025639781802048595,0.024909006720746685
111.0,-0.003975198253790218,0.9777397914136817,3.752626226914466,1.0,0.025714147293200762,0.025005015775306155
112.0,-0.0038694369648953272,0.978017919504342,3.7432720658073353,1.0,0.025789733938358074,0.02518574400704099
113.0,-0.003803992226308007,0.9778624840018353,3.750632023359916,1.0,0.0258698832081708,0.02527987335943687
114.0,-0.003785015279576552,0.9778197180345312,3.759677962795003,1.0,0.02595096855588113,0.02543620569489813
115.0,-0.003756371581877732,0.9770017202655404,3.7788326183866934,1.0,0.026035447789496714,0.02550424915989665
116.0,-0.003739805229231644,0.9770145458258837,3.7847567070789223,1.0,0.026119668697359287,0.025445780260269307
117.0,-0.0036528810794145853,0.9772891847522663,3.784286925925037,1.0,0.026198575631906355,0.025442737313121182
118.0,-0.0035833606109841893,0.9773816584633613,3.7849874809317,1.0,0.02627457186646563,0.025466693361649362
119.0,-0.003588133617559832,0.9777684317889868,3.7735302229555234,1.0,0.026348837320119944,0.0253513371367778
120.0,-0.0035430361122145712,0.9773086502932062,3.782634398194535,1.0,0.02641586165465689,0.025495941649691614
121.0,-0.0034720212904062932,0.9778144388849722,3.7784072212538633,1.0,0.026486294984628032,0.025657822724864478
122.0,-0.0035026167821733253,0.9778946647315354,3.7731803721062493,1.0,0.026560710582573217,0.025639541002658472
123.0,-0.0035257341294945865,0.9776362076647089,3.778641054765316,1.0,0.02663175795065702,0.025606845677485418
124.0,-0.0034713558749339293,0.977404837030552,3.7683881865853217,1.0,0.026698980370162835,0.02576059827201426
125.0,-0.003427542363232959,0.9773841583101242,3.7830873903533795,1.0,0.026769973973646333,0.025786196925333175
126.0,-0.0034619067389167536,0.9774476781629909,3.7841705110330714,1.0,0.026839482254291426,0.025906477024771273
127.0,-0.0034090638645829312,0.9778802310396935,3.7767006321755052,1.0,0.026911344319263158,0.026198976958497353
128.0,-0.0034177532243224616,0.9776466240341837,3.776381953747972,1.0,0.026992366125010096,0.026414791030172767
129.0,-0.0035263322338185974,0.9776523360595638,3.7723247784395175,1.0,0.02707915532361429,0.02644572830787362
130.0,-0.003462508057574697,0.9774831267615158,3.7827148806505115,1.0,0.027164114474567562,0.026510126207793906
131.0,-0.003437344699601286,0.9776172558831233,3.7833816332880446,1.0,0.027248644479597427,0.026593649121458618
132.0,-0.0034554032121490537,0.9780352657587645,3.787414495688779,1.0,0.02733352501188258,0.026536244671759066
133.0,-0.0033726281382700134,0.978185967839388,3.781808519232044,1.0,0.027413105519477753,0.026659112187376363
134.0,-0.0032916963789785536,0.9784582274043068,3.782861735004758,1.0,0.027494782207982828,0.026803003595417922
135.0,-0.003332279444588345,0.9781328457439462,3.7813724989961894,1.0,0.02757932063721885,0.02684566948334046
136.0,-0.003312858982197359,0.9784051330428604,3.7771261578521482,1.0,0.027662573979729654,0.026950438333114966
137.0,-0.0033008973291020283,0.9785616642224226,3.791698784914614,1.0,0.027747072421725905,0.02699063878461401
138.0,-0.0032288176296718487,0.9787516267329651,3.782754055956456,1.0,0.027830188622816852,0.027034817786494678
139.0,-0.003236751772569386,0.9783198760705756,3.7984368297863185,1.0,0.02791212696270244,0.0270205045575796
140.0,-0.003173266351504927,0.9783195535734631,3.7939011976325943,1.0,0.027990590483264105,0.02715487717393708
141.0,-0.003148284404069064,0.9787922912208428,3.7981481002817516,1.0,0.02807164504526353,0.027217357488743845
142.0,-0.0031160144207544403,0.9784605468052112,3.7955804811928475,1.0,0.02815232387248679,0.02732220749285318
143.0,-0.003163296173095919,0.9779000589737107,3.8059014648787697,1.0,0.028234331398406018,0.02743562634582013
144.0,-0.003235873818485884,0.9779369347931006,3.808026810003327,1.0,0.028317962441205977,0.02746409309448769
145.0,-0.0032161219782667976,0.978233861228208,3.814171025868875,1.0,0.028399766481550664,0.027587362140821872
146.0,-0.003197276173661277,0.9780656281329665,3.816061162067333,1.0,0.028483601167432128,0.027602150090057877
147.0,-0.0032476663964633133,0.9781036337028053,3.821010352409481,1.0,0.02856505363206836,0.027427648494487394
148.0,-0.003061925559023442,0.9782159782327294,3.8139776297236483,1.0,0.028636638673985755,0.02740358735020559
149.0,-0.0030973546277653537,0.9779873783826111,3.8265338832529836,1.0,0.028704717928631975,0.027524259749100922
150.0,-0.0031517921411530455,0.9775275375329461,3.827448036825989,1.0,0.02877520439452585,0.02769551025752765
151.0,-0.003196039352758566,0.9779669656096625,3.8423328893804536,1.0,0.028850036150651872,0.027904885001361686
152.0,-0.0031260384547524174,0.9783299156040055,3.825995685169255,1.0,0.028930586056232152,0.028050932467932915
153.0,-0.003052967492763804,0.9784383565668208,3.8323274976601733,1.0,0.029014116313073268,0.028128276925319252
154.0,-0.0029949263369258615,0.9785607455599785,3.840005024935276,1.0,0.029097770740689477,0.0282554956444113
155.0,-0.003040066959944742,0.9780544252709035,3.840142086584099,1.0,0.029183537869394267,0.028074314279419324
156.0,-0.003004612118984223,0.9782795788894468,3.835561590611926,1.0,0.029259005769135607,0.028256733291827707
157.0,-0.002974860976031497,0.9780182048491571,3.851126093203072,1.0,0.02933908457251362,0.028504184013010622
158.0,-0.0029311230465738003,0.9779495097113128,3.849523062511067,1.0,0.029426209748054998,0.02866398455559231
159.0,-0.003001796107255115,0.9777859232681662,3.8570217986749857,1.0,0.029516625645300512,0.028805706024344548
160.0,-0.0029552439449656155,0.9779395435425868,3.8622920749147815,1.0,0.029609493555615433,0.028762040508887466
161.0,-0.0029163896045589924,0.9779764302354422,3.853483114170532,1.0,0.02969730939706115,0.028820907859184848
162.0,-0.0029131573256235845,0.9783540681946797,3.861704926579859,1.0,0.029784353910684125,0.02888477040174147
163.0,-0.0029381519316041033,0.978412317516927,3.8628014718710943,1.0,0.029870855412429904,0.028940653682455124
164.0,-0.0028780483189139337,0.9786804525474341,3.872303897610729,1.0,0.029956516097703504,0.029014762272120676
165.0,-0.0028726557547778444,0.9786127239578576,3.8722178650230905,1.0,0.030042092600713027,0.029261661653134007
166.0,-0.0029156574312740793,0.9788786112983601,3.8609229769352345,1.0,0.03013449711521804,0.02928344803618347
167.0,-0.0029676941904073994,0.9787180815692773,3.872929105098352,1.0,0.03022448497979678,0.029298417362024567
168.0,-0.00307735575254501,0.978618632773689,3.8770293068155595,1.0,0.03031186833398451,0.029478503282672132
169.0,-0.003158591618019719,0.9783911721978231,3.874867973240591,1.0,0.03040334658705574,0.029578549969664927
170.0,-0.0031212873083565863,0.9788071511843701,3.86996139373249,1.0,0.030495575607749497,0.02970184267558605
171.0,-0.0030754135051600682,0.97871401833215,3.872269421848371,1.0,0.03058945646125188,0.02973751120885905
172.0,-0.0031014733831210735,0.9787108198893886,3.874524030957011,1.0,0.03068142469358732,0.02982438348214424
173.0,-0.0030939513350342167,0.9791694931924444,3.8730542207394536,1.0,0.03077359737120497,0.030014292850440348
174.0,-0.0031657590925361152,0.97892645957538,3.8763119600802893,1.0,0.03087008764160394,0.030009736388636805
175.0,-0.0031761997260443715,0.978441872769854,3.895119103327686,1.0,0.030962963968362844,0.029943370555759168
176.0,-0.003176949148870239,0.9780419984427141,3.8942121580078783,1.0,0.03104988291586086,0.030033406037008423
177.0,-0.003152553200622846,0.9780636963768442,3.907731540652956,1.0,0.031137309514649873,0.030227176628780987
178.0,-0.0031175742751742524,0.9783911889027702,3.9071521459369447,1.0,0.031229374251003417,0.030052790064897153
179.0,-0.0030626105250746204,0.9786577244444128,3.8991422080734246,1.0,0.031311186806926336,0.030192913979578295
180.0,-0.0030709677107514763,0.9784939688465979,3.910317751887983,1.0,0.031395688947399844,0.03032841757861833
181.0,-0.003096014561837934,0.9788644231099856,3.898531577566099,1.0,0.031482601801839816,0.030392447546620495
182.0,-0.0031315673485984566,0.9790932782659401,3.8869989822655158,1.0,0.03156898091717403,0.030417827362141776
183.0,-0.003051313540874104,0.9794368403741534,3.9000861012226657,1.0,0.03165330171598365,0.03048743135288188
184.0,-0.0030157622796283456,0.9788275310170887,3.924130024497612,1.0,0.03173740619770487,0.030473825240463128
185.0,-0.003035206067430919,0.9788969526200366,3.920065758402457,1.0,0.03181797055272463,0.030751562239572088
186.0,-0.0030956382510174533,0.9785233604131351,3.924123222798049,1.0,0.031906773096347804,0.031003580364878883
187.0,-0.0031043065731683576,0.9789905523280704,3.911921648458625,1.0,0.03200249354334522,0.03113282242020831
188.0,-0.0031698918865851067,0.9788627201589322,3.933278242294506,1.0,0.03209997575777933,0.03113589290608041
189.0,-0.003098482033067463,0.9786488976150473,3.933426311158229,1.0,0.03219411192981545,0.031271221125424534
190.0,-0.0030149510941435914,0.9785081045484629,3.943388721083515,1.0,0.03229030702937318,0.0314880162664829
191.0,-0.002977665507528613,0.9788918313673696,3.942656555661444,1.0,0.032391748459696196,0.03145349591423703
192.0,-0.0029247316469726728,0.978330233406595,3.94700931499024,1.0,0.03248819787359167,0.031516210055322194
193.0,-0.0030244914749373557,0.978778316255296,3.9481409779828263,1.0,0.032583719613614046,0.03161672853552136
194.0,-0.0029987470704169843,0.9788815007944959,3.9490944417749416,1.0,0.03267986046323275,0.031674176789315896
195.0,-0.002896478580236559,0.9789523823458192,3.9463788433060656,1.0,0.03277487192560549,0.031765205451269055
196.0,-0.0029219017286711887,0.9785691590810683,3.9505362391331644,1.0,0.0328701355862671,0.031954465432019255
197.0,-0.002980646559226045,0.978850732662927,3.94766598290795,1.0,0.03296957361886847,0.031983673909149454
198.0,-0.0030555765786568134,0.978731264146423,3.9500402177561185,1.0,0.03306663754099311,0.03206408304391193
199.0,-0.003053690763141142,0.9791875358694141,3.9452545219956616,1.0,0.03316345927644883,0.032092606960941336
200.0,-0.00301614840917338,0.9790296378376767,3.9492792121789164,1.0,0.033257973862202576,0.032196643109289574
201.0,-0.0031277805812460406,0.9794590871928317,3.9477316927533512,1.0,0.033353280964616455,0.03222636357428438
202.0,-0.0030467718415380157,0.9794089863576597,3.957024034385947,1.0,0.03344638116166058,0.032395778868484174
203.0,-0.0031898317302728888,0.9796763153993393,3.9594053288071756,1.0,0.033542937332939664,0.03247687428400037
204.0,-0.003139307556116142,0.9795717392105281,3.9634180311832146,1.0,0.033639296085766,0.032528761739529274
205.0,-0.003064474075972909,0.9799890737968179,3.96215907646405,1.0,0.033734292638640084,0.032593284617743856
206.0,-0.003069688623592679,0.9796676937035814,3.9628621185172426,1.0,0.03382847700130953,0.032761795413162
207.0,-0.003082906572498774,0.979691052045142,3.9625578072002456,1.0,0.03392603677987937,0.03292774064642692
208.0,-0.0030767582565811202,0.9798397742676779,3.961416515671605,1.0,0.03402675224281279,0.03310868990117942
209.0,-0.003094499451291686,0.9795139282372938,3.9716363276460913,1.0,0.034131106924581836,0.03312497390403324
210.0,-0.003088738807116574,0.9793661619155579,3.969671375766911,1.0,0.03423238621779109,0.03306437882942695
211.0,-0.0031741805792238655,0.9791789632594793,3.9825089448449824,1.0,0.03432762342612416,0.03315574440976813
212.0,-0.0031027732771237116,0.9794463026874496,3.9869557789148296,1.0,0.03442311185000628,0.03317867877563478
213.0,-0.002995636345290288,0.9793461848031266,3.9851199608296275,1.0,0.03451610563841741,0.033252151456385895
214.0,-0.0029616448440545735,0.9793521503150912,3.9896853871249003,1.0,0.034608710534598956,0.03330724461254118
215.0,-0.0029441158986737203,0.9795047180780186,3.9909913393733483,1.0,0.03470020389153464,0.03330517333071326
216.0,-0.0030555749894657053,0.9792604979532019,3.9987917712154224,1.0,0.03478833892266868,0.03328579526481082
217.0,-0.003007941628739778,0.9795231381073329,3.993133751194645,1.0,0.03487254415206033,0.033386807923623425
218.0,-0.0030280161695642105,0.9796716555326728,3.9864960185140745,1.0,0.03495777448597395,0.03339736389494048
219.0,-0.0030101644529032553,0.9796968023555831,3.994507644059577,1.0,0.03504037827510583,0.03357853401066607
220.0,-0.0030655594655955567,0.9798559685837295,3.9845278261743498,1.0,0.035127273499899796,0.03382652039483937
221.0,-0.0031529221734118533,0.9800646924667678,3.9801289987562702,1.0,0.03522098041258209,0.03407344084434421
222.0,-0.0031017697175262774,0.9799455700351598,3.987822413213998,1.0,0.03532121696677889,0.03406496152041901
223.0,-0.0031028621730365496,0.9795642809827755,3.997609621377363,1.0,0.03541753563933893,0.03419402236637843
224.0,-0.0031021535020537743,0.9796486352529776,4.000530636967776,1.0,0.03551557569296496,0.034261177634998294
225.0,-0.003018093309196547,0.9798312355383177,3.9948773185443605,1.0,0.03561280498757733,0.03452478097290285
226.0,-0.0031025384361749566,0.9797674873758658,3.9995488443167524,1.0,0.035717106132080276,0.034682617518078
227.0,-0.0031022873930117247,0.9798880805635424,4.013245870078602,1.0,0.03582399850124504,0.03468644197439742
228.0,-0.0030915278222614154,0.9796483540910111,4.0181408024673,1.0,0.035927226729179446,0.03469321845141335
229.0,-0.003055221585840475,0.9803808341231698,4.006037463402311,1.0,0.03602703685934251,0.03493394827757343
230.0,-0.003038290613397795,0.9806110099926902,4.004245039385143,1.0,0.03613290515207653,0.03509847958853565
231.0,-0.003031582364133978,0.9803121350414221,4.017223536611178,1.0,0.036241568224650515,0.03518532255546968
232.0,-0.0031251568754913717,0.9808453420431645,4.014573464882057,1.0,0.03634982202871688,0.03526222835477644
233.0,-0.002987702377930313,0.9811214830852582,4.018970135389744,1.0,0.036457288486823114,0.03535379043239262
234.0,-0.0029848253412764376,0.9810512944279697,4.018544383230013,1.0,0.03656457652191193,0.03553908079696268
235.0,-0.0029881098522697817,0.9808654511368522,4.0369872933329605,1.0,0.03667544183663898,0.035512521683251794
236.0,-0.002928710007210891,0.9803720277372382,4.039187689538208,1.0,0.03678127962808529,0.03545831205849832
237.0,-0.0029705896387686916,0.9804853615358583,4.046217800442207,1.0,0.036881161894708664,0.03552444325314282
238.0,-0.0028951735319171653,0.979875917260265,4.05441368803916,1.0,0.036980113918820334,0.035688906551005574
239.0,-0.0028996244446119557,0.9797717470938154,4.039926746525223,1.0,0.03708209998328022,0.03568717755206059
240.0,-0.002921841903757965,0.9803277973217963,4.042814074284418,1.0,0.03718036620507373,0.03583526025046695
241.0,-0.002940502990575287,0.9803362676054788,4.044202356824399,1.0,0.037281036318438654,0.03591825197370162
242.0,-0.0030164553574461425,0.9804125325065604,4.052315224254274,1.0,0.0373814175832161,0.035842205810829864
243.0,-0.002980947042220714,0.9805592032719744,4.045025630187025,1.0,0.0374751584775097,0.03601964175973372
244.0,-0.0030015994701880003,0.9805549083251649,4.055297677293329,1.0,0.03757263332035822,0.0360967432377884
245.0,-0.002972680356463374,0.9802826605589967,4.064712802145365,1.0,0.03766969684680925,0.03630199214758706
246.0,-0.002971873980859463,0.9800785426671174,4.07891192943878,1.0,0.03777148880802796,0.036355053215297764
247.0,-0.0029944138040540807,0.9802313448270787,4.072299034241516,1.0,0.03787175559679583,0.03660569275180217
248.0,-0.0030276132473910315,0.9805581576146731,4.067441192143074,1.0,0.0379784538817621,0.03677092005914641
249.0,-0.0030312957693044646,0.9807716512356437,4.06898799579183,1.0,0.038087940527057954,0.036746669439027324
250.0,-0.0030339453654106173,0.9808761636062265,4.07016133669213,1.0,0.0381925363591266,0.03689583604400233
251.0,-0.0030228398220222335,0.9809891767845904,4.081336666107753,1.0,0.03829935280849561,0.036962553226102784
252.0,-0.0030629643037505616,0.9816632852085415,4.074212543918584,1.0,0.03840501380511175,0.037109561557949915
253.0,-0.0029543754096229974,0.9816807208306539,4.083160027248883,1.0,0.03851277418996818,0.037263711721963896
254.0,-0.0029193307198909293,0.981531415491038,4.091653909424572,1.0,0.038622839218069124,0.03737229188012404
255.0,-0.0029222213002755683,0.9812829346294921,4.091063163757585,1.0,0.03873330255972898,0.03743101884202332
256.0,-0.002974829661546728,0.9813860153741993,4.102331170192121,1.0,0.038842153869263915,0.037495452046615876
257.0,-0.0029327250881052845,0.9813217159471379,4.102138822410383,1.0,0.03894967831696572,0.03766478680250168
258.0,-0.0029614862808910627,0.9813047021864556,4.11189431752332,1.0,0.03906011579665004,0.03778643935053866
259.0,-0.0029647427406902576,0.9816616637018399,4.114274999346913,1.0,0.039171458019837326,0.037949327025201984
