k,tau_100,tau_200,tau_300,tau_400,tau_500,tau_600,tau_700,tau_800,tau_900,tau_1000,tau_1100,tau_1200,tau_1300,tau_1400,tau_1500,tau_1600,tau_1700,tau_1800,tau_1900,tau_2000,tau_2100,tau_2200,tau_2300,tau_2400,tau_2500,tau_2600,tau_2700,tau_2800,tau_2900,tau_3000,tau_3100,tau_3200,tau_3300,tau_3400,tau_3500,tau_3600,tau_3700,tau_3800,tau_3900,tau_4000,tau_4100,tau_4200,tau_4300,tau_4400,tau_4500,tau_4600,tau_4700,tau_4800,tau_4900,tau_5000
11.0,0.029607419424467003,2.2486724107686736e-5,2.900084528258495e-8,9.16924378779187e-9,1.709862042916679e-8,1.0512289085157344e-8,1.4694841475501363e-8,1.2202751435005946e-8,1.498804045181194e-8,1.5205983447760295e-8,8.814578855517452e-9,9.214515918635846e-9,1.0721279153510456e-8,1.1238671466274495e-8,9.254099082863003e-9,1.3044247246064995e-8,9.49554591649705e-9,1.0367560396424993e-8,7.238652720495722e-9,1.069214020634262e-8,1.0068152465726182e-8,1.1199593750200068e-8,1.4918932895442582e-8,1.0012251670371403e-8,7.0193965992947836e-9,1.1813323258031658e-8,6.3496396018348734e-9,8.999840561245867e-9,4.4388956957485405e-9,9.078849876942534e-9,1.4144128185515735e-8,9.927378034959023e-9,7.77880257875296e-9,6.390721788702234e-9,9.021445535034494e-9,6.527467666238448e-9,1.0797237639893189e-8,1.2375680400968313e-8,1.0488363074995555e-8,7.717721354633184e-9,1.3061274937954868e-8,1.4041823722446232e-8,8.75499372038499e-9,7.1480226655825065e-9,9.581121907618468e-9,1.1156065156571412e-8,1.0032928761564821e-8,6.723964705130863e-9,1.6430131080318054e-8,1.0257487603950418e-8
12.0,0.04107044658140173,3.087095009183154e-5,4.2089314373553323e-8,2.52535249055784e-8,2.7319516218860744e-8,2.459299324140488e-8,1.4556064022254597e-8,2.1994016477027704e-8,2.1336414790893545e-8,1.5249963016829177e-8,1.604007631183366e-8,3.893439894198696e-8,1.398751107814764e-8,2.324662539434941e-8,1.925450362610574e-8,1.938422118981779e-8,1.2974572959793659e-8,1.542143391538146e-8,1.24839687455354e-8,1.785780895848887e-8,1.0929181207886255e-8,1.8816262285742504e-8,2.0068312094887683e-8,1.4007319785729012e-8,1.3597832895950044e-8,1.1942750208929345e-8,9.504578841505001e-9,2.2477984186545827e-8,1.2448623008032154e-8,1.4070876899620663e-8,1.9408951535261662e-8,1.2459898432217366e-8,2.294764063688922e-8,1.3787922486557184e-8,1.9939200893886947e-8,1.6781611482924628e-8,1.8863125775491673e-8,1.112792213796177e-8,1.5390629910748863e-8,2.28777123924366e-8,1.1845746844074209e-8,1.815855829766268e-8,1.0022626716754542e-8,1.3481609159806461e-8,1.4034726921903086e-8,1.8592847069840554e-8,1.7067336268186627e-8,1.2995138544101423e-8,1.6926099139495997e-8,1.7397052506640807e-8
13.0,0.029277143671680203,2.2453342101441146e-5,2.7972293109277555e-8,1.1554429386936386e-8,9.710385838989864e-9,1.716850070466865e-8,1.2953593676341345e-8,8.256727968972335e-9,1.0745196246825575e-8,2.402732792335345e-8,6.691192319803703e-9,1.2768372812037225e-8,8.489682069402655e-9,9.559149537161985e-9,9.956564872180806e-9,1.8990842378159557e-8,1.1927279113919131e-8,7.89451652681624e-9,1.2567552665864182e-8,6.495849917937015e-9,8.634706156769792e-9,1.3394257680900537e-8,1.093777113636134e-8,1.3109159872570343e-8,9.59140861090169e-9,9.407570241368673e-9,7.079212320181016e-9,1.7271813186908895e-8,1.0134675472328532e-8,1.2534773938244282e-8,9.019603680377082e-9,9.492120008487447e-9,8.793471550613489e-9,9.662659305540266e-9,1.0671352859555512e-8,6.929606280857137e-9,9.69309792350938e-9,1.1018173543910154e-8,7.713887296810578e-9,6.135844823550699e-9,9.986621255010145e-9,9.649320841720058e-9,1.3449938973145611e-8,8.805081763543688e-9,6.998227277713731e-9,7.548866210983058e-9,1.296103106951589e-8,1.0310912346803344e-8,1.3720562190067197e-8,4.430317374683958e-9
14.0,0.03314946807478491,2.5865982329764607e-5,2.7259343972089904e-8,9.989345376075902e-9,9.19659132137334e-9,1.1623511362238297e-8,7.73397211663178e-9,8.741100401294052e-9,7.695561203894246e-9,1.534086967715945e-8,3.4718529926029654e-9,6.9720445539559165e-9,6.666559975354574e-9,3.896294594348032e-9,7.980637113359861e-9,6.487742117623646e-9,8.447994055073982e-9,5.165917960822094e-9,5.226689346803648e-9,4.886536662925494e-9,7.908004492956471e-9,7.289081201586712e-9,8.109873681823494e-9,5.914406625766893e-9,5.759915572339398e-9,8.646672690174738e-9,8.92627414230858e-9,1.2302952357493593e-8,6.882535409202102e-9,9.27517457914078e-9,6.913706483447057e-9,8.516238410177544e-9,8.362603360853698e-9,4.344970757914124e-9,5.919975292335843e-9,6.211623261423478e-9,6.5734400577618195e-9,5.0523618774026845e-9,7.478641704428456e-9,6.252745085807612e-9,6.087302598235619e-9,7.489364635697688e-9,7.3623757638669e-9,7.013677214328117e-9,6.106747158704498e-9,1.1252102228907585e-8,4.479931267721829e-9,5.8912743982939295e-9,9.235731100239756e-9,7.367122635123928e-9
15.0,0.023971809247724823,1.8077328404807952e-5,2.31809107719616e-8,1.2820464960895898e-8,1.2652458655472387e-8,1.795285385053477e-8,1.6761969895675894e-8,1.981943749061256e-8,2.2314422879594385e-8,1.6094657621998537e-8,1.5911037830093176e-8,1.8444824233993587e-8,1.940342619376115e-8,1.1671937169347391e-8,1.0274913818297485e-8,1.0665098513994458e-8,5.818777870796658e-9,1.637602282722153e-8,1.780559582551509e-8,1.063428178026092e-8,7.566094187091468e-9,7.54505674998257e-9,9.689124547827365e-9,1.1231791878187796e-8,1.5835784879473877e-8,8.179477448902125e-9,6.964239916649735e-9,1.0339976179398211e-8,1.2588242997568398e-8,1.1002571571009067e-8,1.31200090511699e-8,8.212418627963794e-9,1.1034378422885721e-8,1.2732107693988244e-8,1.0337392431636045e-8,1.3796726071967114e-8,9.322854283424715e-9,1.1758347588911331e-8,4.549909344080397e-9,1.1564337833744115e-8,1.1228299061712546e-8,1.5769596981016594e-8,1.1754656037301943e-8,9.724733296122944e-9,6.311857469815691e-9,6.039641341875843e-9,6.650942100675909e-9,1.5650420764070917e-8,1.480858649318958e-8,1.3288319102796106e-8
16.0,0.0329550333194109,2.534187122336427e-5,1.964378754557514e-8,3.597207419920425e-9,3.1492867321143796e-9,2.0472939525291104e-9,2.7464583871760444e-9,2.2165406531803114e-9,2.109780942837485e-9,2.4973036166616414e-9,2.682869111613738e-9,2.4339552553802514e-9,2.5012944627859792e-9,1.8336304806806175e-9,2.765676676914537e-9,2.872199833747547e-9,1.7587390398022014e-9,2.3994350425057956e-9,2.595578214180449e-9,1.5476268011536752e-9,2.435888150303845e-9,1.763951761847995e-9,2.46886262526611e-9,2.1413184816375786e-9,2.491288717238688e-9,4.4877251729467085e-9,1.771638182728159e-9,5.045956047198212e-9,1.397999686438128e-9,1.880229275944148e-9,1.9298145988174822e-9,1.4586132915642523e-9,3.2831841011116583e-9,1.7145611233586392e-9,2.2090195996584573e-9,2.874826217559875e-9,1.7113327739502176e-9,3.1994712779846545e-9,2.285082275144027e-9,2.0744751044533077e-9,2.475160487164981e-9,1.776217352941738e-9,1.9981672450581106e-9,1.4904654941880335e-9,2.305981266999388e-9,1.865362198984428e-9,1.9245334865489034e-9,1.9538733344015936e-9,2.5774765478250144e-9,1.264105798603364e-9
17.0,0.029800736477541306,2.2767801665524824e-5,2.697444305425198e-8,1.7696773044543818e-8,1.8804991816604902e-8,1.0769841529579126e-8,1.185992253308589e-8,1.1044844588069204e-8,1.4411897848834139e-8,8.253736579056342e-9,1.4798569586643259e-8,8.14897497508346e-9,9.736421925802692e-9,9.283284436833766e-9,6.826831061368238e-9,6.798110354533561e-9,1.1946315456601914e-8,1.0596240952876085e-8,9.085370296066785e-9,1.1279206493764138e-8,7.52576242769316e-9,4.81304174961016e-9,1.0534316019330817e-8,9.151297389010372e-9,6.470524586046761e-9,8.566648634514738e-9,6.260993100355513e-9,9.113975190037338e-9,6.058984843510678e-9,1.215750366875581e-8,9.567879521317716e-9,7.530435061155542e-9,8.264007814391463e-9,1.4121969249070125e-8,1.1152390572382734e-8,1.1096784779153883e-8,7.52261588903448e-9,7.63095552268638e-9,7.389661526487084e-9,5.106654726475804e-9,7.0806809819229975e-9,1.774095999386684e-8,5.935673464032535e-9,1.0607287701093957e-8,8.051773504484582e-9,6.4366226242359664e-9,5.012377311049905e-9,1.6430199889192218e-8,1.579356233327009e-8,1.2269054797176492e-8
18.0,0.02717756713188301,2.107612028382882e-5,1.7675093748112464e-8,6.998215184323834e-10,7.665364152581516e-10,4.742766444760567e-10,8.043199317071237e-10,7.90871130999515e-10,4.722222215960763e-10,4.736832090771437e-10,6.531624314918287e-10,4.009355440922976e-10,5.956133442085081e-10,5.605684831689554e-10,6.327358859165102e-10,3.343253705072625e-10,4.232820638225389e-10,4.521070325586308e-10,6.592949457992727e-10,5.887371211768451e-10,3.063241689648928e-10,3.9841595960082637e-10,4.979180951988677e-10,5.554883088396447e-10,7.961670136689316e-10,5.490530894446565e-10,5.815465287332522e-10,3.633152706482853e-10,2.5540299048902835e-10,2.4592084961222117e-10,4.944018018330002e-10,4.171870096142567e-10,5.569942153919019e-10,5.990884719378055e-10,4.4148455717526217e-10,4.40101581290526e-10,4.849063904797619e-10,4.614573781046577e-10,4.344844818141833e-10,5.187901318675839e-10,4.1321600966828254e-10,3.151443546169102e-10,3.09491491503085e-10,4.864953665265426e-10,3.0325574050368645e-10,2.709481834792875e-10,4.850882409255182e-10,4.100035050087484e-10,6.05815352169554e-10,6.304857617898749e-10
19.0,0.02506211445714661,1.930892684604868e-5,2.8655581659573664e-8,1.0260975847918775e-8,1.4340938465265632e-8,1.2800263902185974e-8,6.22769418640007e-9,1.3716591612556953e-8,1.0039345557546314e-8,1.1838957143358469e-8,1.0223280483699066e-8,9.364076148215087e-9,8.278997903333874e-9,1.139742851318949e-8,9.699311040601338e-9,8.873064840912947e-9,4.992266016823028e-9,1.410775544924932e-8,8.233801396810453e-9,1.0492766224047067e-8,7.16204375710605e-9,6.672934484448471e-9,8.681052406224938e-9,5.944725024623284e-9,1.1130462639523409e-8,1.3348826492491409e-8,6.4273980551137775e-9,1.2145194001168127e-8,6.741809436297457e-9,1.484450262521283e-8,9.642482495128984e-9,7.599874230385262e-9,1.0853449439874108e-8,7.60851140502701e-9,7.7707225989123e-9,7.450828836041259e-9,1.0190733267299325e-8,1.00253742142718e-8,5.115401945193212e-9,9.929232718468768e-9,7.998257177495737e-9,1.1455839460352767e-8,5.356596473461675e-9,9.121243318995368e-9,7.424192449310691e-9,6.450339495583763e-9,5.27626890657753e-9,8.087969358026076e-9,9.499840630588292e-9,9.018844088756878e-9
20.0,0.03637175063216915,2.7562539771812934e-5,2.0725205242873027e-8,7.630018637233001e-11,1.4875368067641473e-10,5.291826715663629e-11,6.537404282142485e-11,1.2390490291168585e-10,5.7208440762596056e-11,3.6314148086486475e-11,5.710899896129657e-11,5.988983840209314e-11,5.463133274976902e-11,5.513829102975197e-11,6.18371382761061e-11,4.0313346151402784e-11,4.3981870440782434e-11,5.25538646339689e-11,5.609249700484199e-11,3.552811373706443e-11,2.8951866139714048e-11,4.9448654537571096e-11,5.2758469798774754e-11,4.695216281111554e-11,4.360381294728248e-11,4.439275352845759e-11,3.16850342175692e-11,3.2518491456489996e-11,2.9820065108982046e-11,4.6616541947004694e-11,5.1350171983582066e-11,1.1077713560680846e-10,4.302302324208197e-11,2.904617608334071e-11,4.105295309463167e-11,9.909093437430561e-11,4.3556807978918587e-11,5.141614054865853e-11,4.0713385004345177e-11,3.481085485065119e-11,5.259524641922856e-11,6.69334319558584e-11,4.017606241393912e-11,4.428932628772524e-11,4.552220939690899e-11,5.786421430002701e-11,5.729619587530232e-11,7.730678899342836e-11,5.297461302822035e-11,4.716448819849859e-11
21.0,0.03548306701742246,2.7255072218919673e-5,2.9596217664187517e-8,8.461916541044096e-9,1.1957461400122918e-8,8.698637549014755e-9,1.4379989800702009e-8,1.0956649903320969e-8,8.946754834335865e-9,1.0695281759346369e-8,1.1932500849591623e-8,8.187695759900821e-9,7.082431308691544e-9,8.215786066578123e-9,9.475935906621107e-9,8.419567532342547e-9,1.1020697495595842e-8,7.618609507809685e-9,7.196115309106878e-9,7.188155166725623e-9,6.6560818138411766e-9,5.6531299803291755e-9,4.59695129872842e-9,5.3848699441098435e-9,7.342173918347104e-9,4.437997139393711e-9,3.292427247047009e-9,9.338003428026757e-9,4.593385822744392e-9,7.422307219284947e-9,3.873638004598382e-9,7.3672757632195945e-9,1.0057291948478366e-8,6.647630996104012e-9,6.134102685878499e-9,1.3629709251427179e-8,5.9023750989995574e-9,4.885160512453408e-9,5.996980867371527e-9,4.275378659075824e-9,3.33763715389863e-9,5.9524413743157965e-9,5.9357470563063205e-9,4.143850986647291e-9,8.658237001512649e-9,4.576676376239489e-9,3.619267593368596e-9,8.286080289733616e-9,7.917653831791342e-9,7.07850821675764e-9
22.0,0.03493619427525604,2.6750142640001942e-5,2.0531596560296143e-8,5.379233699606249e-10,1.004658104528405e-9,7.197378487134038e-10,7.71711148141088e-10,4.5113831510252774e-10,8.370197468583738e-10,6.793746236471999e-10,9.436445874349661e-10,8.049585275394272e-10,6.114323452508741e-10,5.78200622138362e-10,5.741250887246756e-10,5.43647718652873e-10,7.356498555464754e-10,4.140925140551333e-10,4.5545938105370095e-10,9.698004762585959e-10,6.737980574284148e-10,5.239157478789737e-10,6.962757005008502e-10,5.584190641820637e-10,5.756044907360153e-10,6.364966470724698e-10,3.6522312417147053e-10,4.911321528225277e-10,2.660002366101414e-10,7.864326215744085e-10,4.1218737194497187e-10,4.738749833390107e-10,4.53052756052247e-10,3.2991494464085917e-10,5.125804379364048e-10,4.239144970136004e-10,5.38437380343494e-10,2.702358336215494e-10,5.935893956267567e-10,5.121581733812924e-10,6.795183041099686e-10,5.927261419450977e-10,5.982870489412581e-10,6.260212294991963e-10,6.828434757754977e-10,5.245494006818522e-10,8.616826788462546e-10,5.406390691756677e-10,7.185889899851923e-10,4.875529383004022e-10
23.0,0.03567732675116406,2.7428848687549148e-5,3.0252253500927274e-8,1.0523952692326628e-8,6.0904540496535125e-9,1.1361685982601565e-8,6.82392176452049e-9,5.523936153411935e-9,4.134859483141808e-9,4.327246808528108e-9,3.7052856291938834e-9,5.404788356569493e-9,6.6665850642793926e-9,5.4552725570364565e-9,8.067390165769692e-9,3.5464835416210478e-9,5.887353932990479e-9,3.139605014235868e-9,7.0774103823298765e-9,7.493352960984876e-9,5.6200261942052906e-9,6.25602760991098e-9,6.5146064859322066e-9,5.204305050717006e-9,2.4072926821246145e-9,3.1562259252096836e-9,2.3359268596509826e-9,4.727813617598072e-9,5.2081983179066336e-9,6.090653696186817e-9,4.1659370819362784e-9,5.460779122778558e-9,3.6921438852449653e-9,5.2585783251568915e-9,5.131304684630801e-9,4.151100175683193e-9,4.929792477799815e-9,6.194042731306036e-9,5.76695368677635e-9,4.34861127267567e-9,5.460637348114747e-9,3.713025664353399e-9,6.113145822608333e-9,4.636350977065685e-9,3.790789618962709e-9,4.075757204545422e-9,5.674564604313108e-9,4.672034069216362e-9,4.843221514018722e-9,6.202097410110574e-9
24.0,0.028276137729376625,2.1810910668963002e-5,1.7923048158118204e-8,2.3811317582987294e-9,3.517890637631208e-9,2.9018490173120237e-9,2.256714596236199e-9,9.097132705112044e-10,2.7615700272102547e-9,2.1574845565222026e-9,1.8598915780698827e-9,1.8917072006555293e-9,1.2994112482956096e-9,2.032287334195869e-9,9.429273544248796e-10,1.5026328977288938e-9,1.8098734389958095e-9,1.4183853384421822e-9,1.7262783566164662e-9,1.8295717018557795e-9,1.957626718289258e-9,1.2445831315901519e-9,1.0796551058220734e-9,2.1320751108248487e-9,1.7970029840463158e-9,1.2058331656489278e-9,1.402617958513525e-9,1.8847368072670117e-9,1.6811991466613333e-9,1.0497379033549872e-9,2.6465651718010676e-9,1.1496506933016021e-9,1.040039919718465e-9,1.294432231846668e-9,2.0276230444133895e-9,1.469398441891677e-9,1.6014120200665228e-9,1.2951704765040887e-9,9.533985732444667e-10,2.3732863321780478e-9,1.2682199323044765e-9,1.164532288728862e-9,1.6363053659229514e-9,1.5269396007147996e-9,1.3879106284621072e-9,1.9663939300954478e-9,1.394286649358693e-9,2.3931888889343915e-9,1.5973223059818574e-9,1.2291634243296106e-9
